1907.8712 1980.00000000   0.12225333   0.14203542 
1907.8740 1439.00000000   0.12152740   0.14172161 
1907.8767 1604.00000000   0.12082556   0.14142007 
1907.8795 1798.00000000   0.12009585   0.14110846 
1907.8822 2004.00000000   0.11939037   0.14080907 
1907.8849 2047.00000000   0.11868312   0.14051076 
1907.8877 1680.00000000   0.11794779   0.14020255 
1907.8904 243.00000000   0.11723692   0.13990647 
1907.8932  67.00000000   0.11649785   0.13960061 
1907.8959  48.00000000   0.11578338   0.13930681 
1907.8986  96.00000000   0.11506714   0.13901416 
1907.9014  64.00000000   0.11432253   0.13871188 
1907.9041  14.00000000   0.11360272   0.13842159 
1907.9068   7.00000000   0.11288117   0.13813248 
1907.9096   0.00000000   0.11213105   0.13783391 
1907.9123   0.00000000   0.11140594   0.13754724 
1907.9151   0.00000000   0.11065215   0.13725123 
1907.9178   0.00000000   0.10992352   0.13696705 
1907.9205   0.00000000   0.10919315   0.13668410 
1907.9233   0.00000000   0.10843392   0.13639201 
1907.9260 200.00000000   0.10770005   0.13611163 
1907.9288 796.00000000   0.10693719   0.13582222 
1907.9315 699.00000000   0.10619983   0.13554447 
1907.9342 784.00000000   0.10546076   0.13526802 
1907.9370 955.00000000   0.10469253   0.13498272 
1907.9397 1087.00000000   0.10395000   0.13470896 
1907.9425 1311.00000000   0.10317817   0.13442649 
1907.9452 1467.00000000   0.10243220   0.13415548 
1907.9479 1228.00000000   0.10168453   0.13388584 
1907.9507 1255.00000000   0.10090740   0.13360767 
1907.9534 1166.00000000   0.10015631   0.13334086 
1907.9562 809.00000000   0.09937564   0.13306565 
1907.9589 752.00000000   0.09862115   0.13280171 
1907.9616 739.00000000   0.09786499   0.13253920 
1907.9644   0.00000000   0.09707908   0.13226850 
1907.9671   0.00000000   0.09631954   0.13200895 
1907.9699   0.00000000   0.09553013   0.13174133 
1907.9726   0.00000000   0.09476723   0.13148478 
1907.9753   0.00000000   0.09400268   0.13122973 
1907.9781   0.00000000   0.09320809   0.13096682 
1907.9808 219.00000000   0.09244020   0.13071485 
1907.9836 125.00000000   0.09164216   0.13045516 
1907.9863  84.00000000   0.09087096   0.13020633 
1907.9890  96.00000000   0.09009813   0.12995905 
1907.9918  89.00000000   0.08929497   0.12970427 
1907.9945 112.00000000   0.08851884   0.12946020 
1907.9973  72.00000000   0.08771227   0.12920877 
1908.0000  70.00000000   0.08693287   0.12896797 
1908.0027 252.00000000   0.08615187   0.12872878 
1908.0055 551.00000000   0.08534025   0.12848246 
1908.0082 527.00000000   0.08455599   0.12824661 
1908.0109 619.00000000   0.08377014   0.12801243 
1908.0137 584.00000000   0.08295351   0.12777133 
1908.0164 415.00000000   0.08216443   0.12754056 
1908.0191 441.00000000   0.08137378   0.12731148 
1908.0219 375.00000000   0.08055218   0.12707573 
1908.0246 450.00000000   0.07975832   0.12685014 
1908.0273 365.00000000   0.07896289   0.12662630 
1908.0301 359.00000000   0.07813636   0.12639600 
1908.0328 339.00000000   0.07733776   0.12617573 
1908.0355 285.00000000   0.07653760   0.12595722 
1908.0383  21.00000000   0.07570617   0.12573251 
1908.0410  10.00000000   0.07490287   0.12551765 
